"id","t1","tn","diff_t","y1","yn","diff_y","pente_e","pente_mean","pente_sd","pente_max","pente_min","aire_2mean","aire_2min","cat","phase_nb"
12,96.05,99.6666666666667,3.6166666666667,4,1,-3,-0.829493087557595,-0.829493087557595,NA,-0.829493087557595,-0.829493087557595,0.671666666666674,5.42500000000007,-1,17
12,99.6666666666667,101.266666666667,1.60000000000031,1,4,3,1.87499999999964,1.87499999999964,NA,1.87499999999964,1.87499999999964,0.297142857142916,2.40000000000046,1,18
12,101.266666666667,104.366666666667,3.09999999999999,4,1,-3,-0.967741935483873,-0.967741935483873,NA,-0.967741935483873,-0.967741935483873,0.575714285714284,4.64999999999998,-1,19
12,104.366666666667,107.883333333333,3.516666666666,1,1,0,0,0,NA,0,0,-4.62190476190389,0,0,20
12,107.883333333333,120.15,12.266666666667,1,5,4,0.32608695652173,0.32608695652173,NA,0.32608695652173,0.32608695652173,8.41142857142881,24.533333333334,1,21
12,120.15,125.316666666667,5.166666666667,5,1,-4,-0.774193548387047,-0.910648714810038,0.498523263112739,-0.558139534883775,-1.2631578947363,5.54285714285631,12.3333333333329,-1,22
12,125.316666666667,128.283333333333,2.96666666666599,1,1,0,0,0,NA,0,0,-3.89904761904671,0,0,23
12,128.283333333333,147.716666666667,19.433333333334,1,6,5,0.25728987993138,0.463417224168987,0.581753116744086,1.11627906976724,0,-0.765952380951269,24.7750000000021,1,24
12,147.716666666667,149.366666666667,1.64999999999998,6,1,-5,-3.03030303030307,-3.03030303030307,NA,-3.03030303030307,-3.03030303030307,1.95642857142855,4.12499999999994,-1,25
12,149.366666666667,155.816666666667,6.45000000000002,1,2,1,0.155038759689922,0.173410404624297,0.245239346076287,0.346820809248593,0,-3.46880952380937,5.00833333333351,1,26
13,0,8.36666666666667,8.36666666666667,1,1,0,0,0,0,0,0,-8.84476190476191,0,0,1
13,8.36666666666667,11.8166666666667,3.45000000000003,1,2,1,0.289855072463766,0.289855072463766,NA,0.289855072463766,0.289855072463766,-1.92214285714287,1.72500000000001,1,2
13,11.8166666666667,24.1666666666667,12.35,2,1,-1,-0.0809716599190283,-0.0809716599190283,NA,-0.0809716599190283,-0.0809716599190283,-6.88071428571428,6.175,-1,3
13,24.1666666666667,29.3333333333333,5.1666666666666,1,1,0,0,0,0,0,0,-5.46190476190469,0,0,4
13,29.3333333333333,35.9,6.5666666666667,1,6,5,0.761421319796951,0.725737300246851,0.552309467129222,1.11627906976745,0.33519553072625,5.29976190476179,12.2416666666666,1,5
13,35.9,48.2666666666667,12.3666666666667,6,1,-5,-0.404312668463611,-0.404312668463611,NA,-0.404312668463611,-0.404312668463611,17.8433333333334,30.9166666666668,-1,6
13,48.2666666666667,59.85,11.5833333333333,1,1,0,0,0,0,0,0,-12.2452380952381,0,0,7
13,59.85,72.2,12.35,1,5,4,0.323886639676113,0.323886639676113,NA,0.323886639676113,0.323886639676113,11.6442857142857,24.7,1,8
13,72.2,75.6333333333333,3.43333333333329,5,2,-3,-0.873786407767,-0.873786407767,NA,-0.873786407767,-0.873786407767,4.95380952380948,8.58333333333326,-1,9
