"","id","t_debut","t_fin","duree","y_min","y_max","amplitude","pente_debut","pente_debutM","pente_fin","pente_finM","aire_2mean","aire_2min","cycle_nb"
"51",8,122.133333333333,125.097619047619,2.96428571428544,2.14285714285714,3,0.857142857142857,0.552995391705172,0.552995391705161,-0.606060606060604,-0.606060606060614,1.27040816326519,2.96428571428544,6
"52",8,129.316666666667,143.451587301587,14.13492063492,2.14285714285714,5,2.85714285714286,1.14285714285714,1.14285714285716,-0.245566166439304,-0.245566166439304,20.1927437641714,28.2698412698399,7
"53",8,144.554761904762,148.383333333333,3.82857142857171,2.14285714285714,3,0.857142857142857,0.273972602739726,0.273972602739728,-1.22448979591786,-1.22448979591784,1.64081632653073,3.82857142857171,8
"54",8,153.271428571428,155.866666666667,2.59523809523856,2.14285714285714,5,2.85714285714286,1.10091743119246,1.10091743119246,1.10091743119246,NA,3.70748299319794,5.19047619047711,9
"55",9,0,9.40999999999999,9.40999999999999,2.4,6,3.6,0.275229357798165,0.275229357798165,-0.566037735849062,-0.623196768609349,16.8613333333333,29.2933333333333,1
"56",9,31.4316666666667,33.3566666666667,1.92499999999999,2.4,3,0.6,0.677966101694915,0.677966101694909,-0.576923076923087,-0.576923076923085,0.577499999999999,1.92499999999999,2
"57",9,52.4244444444444,54.8333333333333,2.40888888888885,2.4,4,1.6,1.97802197802206,1.97802197802207,-1,-0.999999999999999,1.92711111111109,3.61333333333327,3
"58",9,76.7233333333333,78.1433333333333,1.42,2.4,3,0.6,1.17647058823529,1.17647058823532,-0.659340659340647,-0.659340659340652,0.425999999999998,1.42,4
"59",9,81.5208333333333,105.381666666667,23.8608333333337,2.4,6,3.6,1.11627906976745,0.198940824314989,-0.563380281690141,-0.624457935819569,48.2190833333344,79.2483333333348,5
"60",9,124.433333333333,126.842222222222,2.40888888888907,2.4,4,1.6,2,2.00000000000001,-0.994475138121435,-0.994475138121436,1.92711111111126,3.6133333333336,6
"61",9,140.393333333333,146.233333333333,5.84000000000012,2.4,3,0.6,0.16483516483517,0.164835164835169,-0.272727272727248,-0.272727272727246,1.75200000000004,5.84000000000012,7
"62",9,154.786666666667,155.866666666667,1.08000000000001,2.4,3,0.6,0.555555555555556,0.555555555555549,0.555555555555556,NA,0.324000000000005,1.08000000000001,8
"63",10,26.5966666666667,31.2283333333334,4.63166666666666,2.4,5,2.6,0.560747663551397,0.961775585696681,-1.34831460674156,-1.34831460674156,5.44116666666664,9.82666666666662,1
"64",10,52.7566666666667,54.1616666666667,1.40500000000003,2.4,3,0.6,1.3043478260869,1.30434782608689,-0.634920634920634,-0.63492063492063,0.421500000000009,1.40500000000003,2
"65",10,97.7522222222222,103.496,5.74377777777778,2.4,6,3.6,0.873786407767,1.01471969934231,-1.63934426229508,-1.63934426229509,9.88102222222227,15.1033333333334,3
"66",10,105.54,124.804,19.2639999999997,2.4,6,3.6,1.17647058823529,0.198237885462555,-3.26086956521812,-3.26086956521819,40.1551999999995,64.8049999999993,4
"67",10,129.987777777778,150.241666666667,20.2538888888888,2.4,6,3.6,0.82949308755753,0.256308836326249,-0.685714285714442,-0.579865771812037,44.6256111111111,71.0183333333333,5
"68",10,153.268,155.8,2.53200000000024,2.4,6,3.6,1.42180094786716,1.42180094786716,1.42180094786716,NA,4.55760000000043,6.33000000000055,6
"69",11,0,3.07642857142857,3.07642857142857,2.62857142857143,6,3.37142857142857,-1.0958904109589,NA,-1.0958904109589,-1.0958904109589,5.18597959183673,7.69107142857143,1
"70",11,10.2285714285714,25.7209523809524,15.492380952381,2.62857142857143,4,1.37142857142857,0.837209302325573,0.837209302325573,-0.882352941176471,-0.882352941176472,19.0576326530612,41.6885714285714,2
"71",11,28.9916666666667,29.88,0.888333333333328,2.62857142857143,3,0.371428571428571,1.14285714285714,1.14285714285717,-0.659340659340666,-0.659340659340656,0.16497619047619,0.888333333333328,3
"72",11,34.2409523809524,41.5095238095238,7.26857142857143,2.62857142857143,4,1.37142857142857,0.861244019138765,0.861244019138765,-0.241610738255033,-0.241610738255033,4.98416326530612,10.9028571428571,4
"73",11,50.1409523809524,52.4266666666666,2.28571428571429,2.62857142857143,4,1.37142857142857,0.861244019138765,0.861244019138761,-1.97802197802193,-1.97802197802193,1.56734693877551,3.42857142857143,5
"74",11,69.87,72.8042857142857,2.93428571428571,2.62857142857143,3,0.371428571428571,0.161725067385444,0.161725067385444,-0.582524271844667,-0.58252427184468,0.544938775510204,2.93428571428571,6
"75",11,76.1645714285714,94.1057142857143,17.9411428571429,2.62857142857143,6,3.37142857142857,2.88461538461543,2.88461538461541,-0.326086956521741,-0.326086956521741,34.6550693877551,54.5028571428572,7
"76",11,100.209142857143,104.919761904762,4.71061904761916,2.62857142857143,6,3.37142857142857,2.91262135922274,2.91262135922277,-0.568720379147028,-0.948870870468431,7.49968639455817,13.6969047619052,8
"77",11,126.28180952381,130.754571428571,4.47276190476168,2.62857142857143,6,3.37142857142857,1.60427807486665,1.60427807486667,-1.42180094786717,-1.42180094786715,7.5397986394554,11.1819047619042,9
"78",11,145.549642857143,151.095238095238,5.5455952380957,2.62857142857143,5,2.37142857142857,1.08597285067883,1.08597285067884,-1.33333333333333,-1.33333333333333,8.45287244898094,14.2578571428594,10
"79",12,0.968190476190475,7.34214285714285,6.37395238095238,2.31428571428571,6,3.68571428571429,1.35746606334842,1.35746606334842,-1.32596685082873,-1.00735341966552,12.9268789115646,18.1888095238095,1
"80",12,9.91047619047617,18.7698412698413,8.85936507936508,2.31428571428571,4,1.68571428571429,0.83333333333334,0.83333333333334,-0.246575342465753,-0.246575342465753,7.467179138322,13.2890476190476,2
"81",12,28.1919047619047,31.3028571428572,3.11095238095243,2.31428571428571,5,2.68571428571429,2.35294117647059,2.35294117647059,-1.36363636363633,-1.36363636363633,4.17756462585041,6.22190476190486,3
"82",12,49.7166666666666,52.591746031746,2.87507936507938,2.31428571428571,4,1.68571428571429,0.857142857142857,0.857142857142856,-1.85567010309275,-1.85567010309276,2.42328117913833,4.31261904761907,4
"83",12,58.6,64.0514285714286,5.45142857142858,2.31428571428571,3,0.685714285714285,0.571428571428571,0.57142857142857,-0.161290322580645,-0.161290322580645,1.8690612244898,5.45142857142858,5
"84",12,81.8385714285714,98.0822222222222,16.2436507936508,2.31428571428571,4,1.68571428571429,0.845070422535212,0.845070422535207,-0.829493087557595,-0.8294930875576,23.9879818594105,42.6904761904763,6
"85",12,100.367619047619,103.008571428572,2.64095238095254,2.31428571428571,4,1.68571428571429,1.87499999999964,1.87499999999964,-0.967741935483873,-0.967741935483878,2.22594557823143,3.9614285714288,7
"86",12,111.913809523809,124.27619047619,12.362380952381,2.31428571428571,5,2.68571428571429,0.32608695652173,0.326086956521731,-1.2631578947363,-0.650894402769784,17.2866258503399,27.7652380952376,8
"87",12,144.414880952381,148.932952380953,4.51807142857203,2.31428571428571,6,3.68571428571429,1.11627906976724,1.11627906976724,-3.03030303030307,-3.03030303030306,8.32616020408278,11.29517857143,9
"88",13,32.3678571428572,45.652,13.2841428571428,2.05714285714286,6,3.94285714285714,1.11627906976745,1.11627906976745,-0.404312668463611,-0.404312668463611,26.1887387755102,33.2103571428571,1
"89",13,63.1139285714286,75.5679365079365,12.4540079365079,2.05714285714286,5,2.94285714285714,0.323886639676113,0.323886639676113,-0.873786407767,-0.873786407766998,18.3251831065759,24.9080158730158,2
"90",13,75.6564285714285,80.2071428571429,4.55071428571434,2.05714285714286,6,3.94285714285714,2.47422680412366,2.47422680412365,-1.33333333333333,-1.33333333333333,8.97140816326541,11.3767857142858,3
"91",13,90.2945238095238,97.7588095238095,7.46428571428569,2.05714285714286,3,0.942857142857143,0.161943319838057,0.161943319838057,-0.574162679425844,-0.574162679425847,3.5188775510204,7.46428571428569,4
"92",13,122.010714285714,137.668095238096,15.6573809523811,2.05714285714286,3,0.942857142857143,0.558139534883773,0.558139534883777,-0.163934426229508,-0.163934426229508,11.2549081632655,23.8740476190481,5
